id,key,value,type
4887867,highway,residential,regular
4887867,name,Hougang Ave 1,regular
9588211,highway,residential,regular
9588211,name,Mohamed Sultan Road,regular
15005218,bridge,yes,regular
15005218,highway,motorway,regular
15005218,lanes,2,regular
15005218,layer,1,regular
15005218,name,East Coast Parkway,regular
15005218,oneway,yes,regular
15005218,ref,ECP,regular
15774741,highway,motorway,regular
15774741,lanes,2,regular
15774741,name,Central Expressway,regular
15774741,oneway,yes,regular
15774741,ref,CTE,regular
16691602,name,Pulau Brani,regular
16691602,natural,coastline,regular
16691602,place,island,regular
17050888,highway,primary,regular
17050888,name,Upper Serangoon Road,regular
17050888,oneway,yes,regular
19939726,color,#1C9E4C,regular
19939726,colour,#1C9E4C,regular
19939726,gauge,1435,regular
19939726,layer,-3,regular
19939726,name,MRT East West Line (EW),regular
19939726,railway,subway,regular
19939726,ref,EWL,regular
19939726,tunnel,yes,regular
19939726,type,route,regular
20143603,highway,primary,regular
20143603,name,Yio Chu Kang Road,regular
20143603,oneway,yes,regular
20250182,landuse,reservoir,regular
20250182,name,Bedok Reservoir,regular
20250182,note,certain parts are estimated ???,regular
20250182,source,Yahoo aerial images,regular
21309180,bridge,yes,regular
21309180,highway,motorway,regular
21309180,layer,1,regular
21309180,name,Central Expressway,regular
21309180,oneway,yes,regular
21309180,ref,CTE,regular
21462998,highway,primary,regular
21462998,name,Jalan Eunos,regular
21462998,oneway,yes,regular
21462998,source,GPS,regular
21560675,highway,primary,regular
21560675,name,Boundary Road,regular
21560675,note,Part of route estimated ???,regular
21560675,oneway,yes,regular
21560675,source,Yahoo aerial images,regular
21581831,highway,residential,regular
21581831,oneway,yes,regular
21581831,source,Yahoo aerial images,regular
21677619,highway,residential,regular
21677619,name,Liang Seah Street,regular
21677619,oneway,yes,regular
21786033,bridge,yes,regular
21786033,highway,motorway_link,regular
21786033,lanes,2,regular
21786033,layer,1,regular
21786033,oneway,yes,regular
21786033,source,Yahoo aerial images,regular
21815901,highway,primary,regular
21815901,name,Jalan Besar,regular
21815901,oneway,yes,regular
21815901,source,Yahoo aerial images,regular
21940432,highway,residential,regular
21940432,name,Cuscaden Road,regular
21940432,source,Yahoo aerial images,regular
21959097,highway,motorway_link,regular
21959097,source,Yahoo aerial images,regular
21998978,highway,secondary,regular
21998978,name,Neil Road,regular
21998978,en,Neil Road,name
21998978,zh,尼路,name
21998978,oneway,yes,regular
22012988,highway,secondary,regular
22012988,name,Tanjong Pagar Road,regular
22034474,highway,secondary,regular
22034474,maxheight,4.5,regular
22034474,name,Merchant Road,regular
22034474,oneway,yes,regular
22034474,source,Yahoo aerial images,regular
22053487,highway,tertiary,regular
22053487,name,Holland Avenue,regular
22053487,source,Yahoo aerial images,regular
22278427,highway,service,regular
22291137,highway,primary,regular
22291137,maxspeed,50,regular
22291137,name,Paya Lebar Road,regular
22291137,oneway,yes,regular
22308636,highway,residential,regular
22308636,name,Lorong 7 Toa Payoh,regular
22325096,highway,tertiary,regular
22325096,junction,roundabout,regular
22325096,name,Serangoon Garden Circus,regular
22371290,highway,motorway,regular
22371290,maxspeed,90,regular
22371290,name,Central Expressway,regular
22371290,oneway,yes,regular
22371290,ref,CTE,regular
22393127,highway,residential,regular
22393127,oneway,yes,regular
22516029,bridge,yes,regular
22516029,created_by,JOSM,regular
22516029,highway,primary,regular
22516029,layer,1,regular
22516029,name,Marymount Road,regular
22516029,oneway,yes,regular
22516029,source,Yahoo aerial images,regular
22561115,bridge,yes,regular
22561115,highway,trunk,regular
22561115,layer,1,regular
22561115,name,Adam Flyover,regular
22561115,oneway,yes,regular
22562944,highway,primary_link,regular
22562944,oneway,yes,regular
22562944,source,Yahoo aerial images,regular
22567304,created_by,JOSM,regular
22567304,highway,trunk_link,regular
22567304,oneway,yes,regular
22616618,highway,primary,regular
22616618,name,Upper Changi Road East,regular
22616618,oneway,yes,regular
22616618,ref,Upper Changi Road East,regular
22617438,highway,motorway_link,regular
22617438,oneway,yes,regular
22617438,source,Yahoo aerial images,regular
22650830,created_by,JOSM,regular
22650830,highway,primary_link,regular
22650830,oneway,yes,regular
22652297,created_by,JOSM,regular
22652297,highway,primary_link,regular
22652297,oneway,yes,regular
22652716,highway,tertiary,regular
22652716,name,Sengkang Square,regular
22652716,oneway,yes,regular
22674814,highway,motorway_link,regular
22674814,oneway,yes,regular
22674814,source,GPS,regular
22675226,highway,primary,regular
22675226,name,Lower Delta Road,regular
22675226,oneway,yes,regular
22675226,source,GPS & Yahoo aerial images,regular
22676801,highway,unclassified,regular
22676801,name,Killiney Road,regular
22676801,oneway,yes,regular
22676801,source,Yahoo aerial images,regular
22694121,highway,primary,regular
22694121,name,Holland Road,regular
22694121,oneway,yes,regular
22694121,source,Yahoo aerial images,regular
22694146,highway,tertiary,regular
22694146,name,Jalan Todak,regular
22694146,oneway,yes,regular
22694146,source,Yahoo aerial images,regular
22694202,created_by,JOSM,regular
22694202,highway,primary_link,regular
22694202,oneway,yes,regular
22694283,highway,residential,regular
22694283,name,Ang Mo Kio Street 43,regular
22694283,source,Yahoo aerial images,regular
22697234,highway,secondary,regular
22697234,name,Ang Mo Kio Avenue 2,regular
22697234,source,Yahoo aerial images,regular
22698154,highway,primary,regular
22698154,name,Mountbatten Road,regular
22698154,oneway,yes,regular
22698154,source,GPS & Yahoo aerial images,regular
22698751,highway,secondary,regular
22698751,name,Marine Parade Road,regular
22698751,oneway,yes,regular
22698751,source,GPS & Yahoo aerial images,regular
22699689,highway,motorway_link,regular
22699689,name,Bedok,regular
22699689,oneway,yes,regular
22699689,ref,7B,regular
22699689,source,Yahoo aerial images,regular
22701161,highway,secondary,regular
22701161,name,Bedok North Avenue 1,regular
22701161,source,Yahoo aerial images,regular
22718050,highway,motorway_link,regular
22718050,oneway,yes,regular
22718050,source,Yahoo aerial images,regular
22718211,highway,residential,regular
22718211,name,Teo Hong Road,regular
22718211,source,GPS & Yahoo aerial images,regular
22718615,highway,primary,regular
22718615,name,Bedok Reservoir Road,regular
22718615,oneway,yes,regular
22718615,source,Yahoo aerial images,regular
22719328,highway,secondary,regular
22719328,name,Tampines Avenue 7,regular
22719328,oneway,yes,regular
22719328,source,Yahoo aerial images,regular
22719659,highway,unclassified,regular
22719659,name,Tampines Industrial Ave 5,regular
22719659,source,Yahoo aerial images,regular
22721003,natural,water,regular
22721003,source,Yahoo aerial images,regular
22721845,highway,residential,regular
22721845,name,Choa Chu Kang Avenue 4,regular
22721845,source,Yahoo aerial images,regular
22733025,bridge,yes,regular
22733025,highway,primary,regular
22733025,layer,1,regular
22733025,name,Choa Chu Kang West Flyover,regular
22733025,oneway,yes,regular
22733025,source,Yahoo aerial images,regular
22733241,highway,primary,regular
22733241,name,Choa Chu Kang Way,regular
22733241,oneway,yes,regular
22733241,source,Yahoo aerial images,regular
22741542,highway,primary,regular
22741542,lanes,4,regular
22741542,name,Clementi Road,regular
22741542,oneway,yes,regular
22741882,highway,primary,regular
22741882,name,Lower Delta Road,regular
22741882,oneway,yes,regular
22741882,source,Yahoo aerial images,regular
22742576,highway,residential,regular
22742576,name,Sungei Kadut Loop,regular
22742576,source,Yahoo aerial images,regular
22742592,highway,residential,regular
22742592,name,Mandai Estate,regular
22742592,source,Yahoo aerial images,regular
22752253,bridge,yes,regular
22752253,highway,secondary,regular
22752253,name,Jurong East Flyover,regular
22752253,oneway,yes,regular
22752253,source,Yahoo aerial images,regular
22752825,highway,primary,regular
22752825,name,Jalan Bahar,regular
22752825,note,Part of it estimated ???,regular
22752825,oneway,yes,regular
22752825,source,Yahoo aerial images,regular
22752953,natural,coastline,regular
22752953,place,island,regular
22753192,highway,residential,regular
22753192,source,Yahoo aerial images,regular
22753988,highway,residential,regular
22753988,source,Yahoo aerial images,regular
22762766,highway,tertiary,regular
22762766,name,Woodlands St 13,regular
22763518,highway,primary,regular
22763518,lanes,3,regular
22763518,name,Woodlands Road,regular
22763518,oneway,yes,regular
22763809,highway,tertiary,regular
22763809,name,Woodlands St 81,regular
22763809,source,Yahoo aerial images,regular
22773555,highway,residential,regular
22773555,name,Woodlands Industrial Park E6,regular
22773555,source,Yahoo aerial images,regular
22773978,natural,water,regular
22774146,highway,residential,regular
22774146,name,Woodlands Drive 62,regular
22774146,source,Yahoo aerial images,regular
22775168,highway,primary,regular
22775168,name,Woodlands Avenue 2,regular
22775168,oneway,yes,regular
22775168,source,Yahoo aerial images,regular
22789070,highway,motorway_link,regular
22789070,oneway,yes,regular
22789070,source,Yahoo aerial images,regular
22789647,highway,residential,regular
22789647,maxspeed,50,regular
22789647,motor_vehicle,yes,regular
22789647,name,Yishun Street 81,regular
22789647,oneway,no,regular
22790171,highway,residential,regular
22790171,name,Yishun Industrial Park A,regular
22790171,source,Yahoo aerial images,regular
22790685,highway,residential,regular
22790685,name,Yishun Street 71,regular
22790685,source,Yahoo aerial images,regular
22791669,highway,trunk,regular
22791669,name,Bartley Road East,regular
22791669,oneway,yes,regular
22802676,highway,residential,regular
22802676,source,Yahoo aerial images,regular
22803778,highway,primary,regular
22803778,maxspeed,50,regular
22803778,name,Still Road,regular
22803778,oneway,yes,regular
22803778,sidewalk,left,regular
22803778,source,GPS & Yahoo aerial images,regular
22807885,highway,tertiary,regular
22807885,name,Mattar Road,regular
22807885,oneway,yes,regular
22810643,highway,motorway_link,regular
22810643,name,Tanjong Katong Road,regular
22810643,oneway,yes,regular
22810643,source,Yahoo aerial images,regular
22811728,highway,primary,regular
22811728,name,Balestier Road,regular
22811728,oneway,yes,regular
22811728,source,Yahoo aerial images,regular
22822373,highway,residential,regular
22822373,name,Serangoon North Avenue 3,regular
22822373,source,Yahoo aerial images,regular
22823197,highway,motorway_link,regular
22823197,oneway,yes,regular
22823197,source,Yahoo aerial images,regular
22875450,access,yes,regular
22875450,area,yes,regular
22875450,building,yes,regular
22875450,foot,yes,regular
22875450,highway,pedestrian,regular
22875450,layer,2,regular
22875450,sidewalk,both,regular
22885266,highway,tertiary,regular
22885266,name,Jurong Road,regular
22885487,highway,secondary,regular
22885487,name,International Road,regular
22885696,highway,residential,regular
22885696,name,Quality Road,regular
22885869,layer,1,regular
22885869,natural,water,regular
22885869,note,Part of it estimated ???,regular
22885869,ref,Jurong Lake,regular
22885869,source,Yahoo & Landsat aerial images,regular
22886357,highway,residential,regular
22886357,name,Jurong West Street 62,regular
22886357,oneway,yes,regular
22886842,highway,residential,regular
22886842,name,Student Walk,regular
22887331,highway,residential,regular
22887331,name,Neythai Road,regular
22887510,highway,residential,regular
22887510,name,Sixth Lok Yang Rd,regular
22892545,highway,secondary,regular
22892545,name,Pasir Panjang Road,regular
22903884,highway,primary,regular
22903884,name,Penjuru Road,regular
22903884,oneway,yes,regular
22903984,highway,residential,regular
22903984,name,Pandan Gardens,regular
22904187,highway,primary,regular
22904187,name,Bukit Batok Road,regular
22904187,oneway,yes,regular
22904187,source,Yahoo aerial images,regular
22904221,highway,primary,regular
22904221,name,Hougang Avenue 3,regular
22904221,oneway,yes,regular
22904221,source,GPS,regular
22906063,highway,unclassified,regular
22906063,name,Pioneer Walk,regular
22906722,highway,primary,regular
22906722,name,Pioneer Road,regular
22906722,oneway,yes,regular
22919806,highway,residential,regular
22919806,name,Temple Street,regular
22919806,zh,登婆街,name
22919825,foot,yes,regular
22919825,highway,residential,regular
22919825,name,Boon Tat Street,regular
22919825,en,Boon Tat Street,name
22919825,zh,文达街,name
22919825,oneway,yes,regular
22919825,proposed,primary,regular
22919825,sidewalk,both,regular
22920800,highway,residential,regular
22920800,name,Palmer Road,regular
22920800,oneway,yes,regular
22920824,highway,residential,regular
22920824,name,Chin Chew Street,regular
22922035,highway,pedestrian,regular
22922035,name,Promenade,regular
22929084,layer,1,regular
22929084,natural,water,regular
22930506,highway,unclassified,regular
22930506,name,Tanjong Rhu Road,regular
22931687,highway,residential,regular
22931687,maxspeed,50,regular
22931687,name,Genting Road,regular
22933050,highway,primary,regular
22933050,name,Alexandra Road,regular
22933050,oneway,yes,regular
22945156,highway,secondary,regular
22945156,name,Henderson Road,regular
22945156,oneway,yes,regular
22945656,highway,primary,regular
22945656,name,Jalan Jurong Kechil,regular
22945656,oneway,yes,regular
22946498,highway,primary_link,regular
22946498,oneway,yes,regular
22955700,highway,service,regular
22955700,name,Queen's Close,regular
22955700,service,parking_aisle,regular
22964465,highway,residential,regular
22964465,name,Jalan Hang Jebat,regular
22964804,highway,residential,regular
22964804,name,Defu Lane 5,regular
22964804,oneway,yes,regular
22973544,highway,residential,regular
22973544,name,Bnzay Park,regular
22973684,highway,residential,regular
22974665,highway,residential,regular
22974665,name,Tanah Merah Kechil Road,regular
22975126,highway,motorway_link,regular
22975126,name,Changi South Avenue 3,regular
22975126,oneway,yes,regular
22981855,name,Kallang River,regular
22981855,natural,water,regular
22981855,waterway,river,regular
22982178,highway,residential,regular
22982178,name,Lermit Road,regular
23004771,highway,unclassified,regular
23004771,name,Tampines North Drive 2,regular
23004771,oneway,yes,regular
23005338,highway,residential,regular
23005338,name,Bishan Street 14,regular
23005338,oneway,no,regular
23027383,highway,residential,regular
23027383,maxspeed,50,regular
23027383,name,Broadrick Road,regular
23064404,highway,residential,regular
23064404,name,Westlake Avenue,regular
23064713,highway,residential,regular
23064713,name,Yio Chu Kang Gardens,regular
23065345,access,private,regular
23065345,highway,service,regular
23101413,highway,secondary,regular
23101413,name,Jurong Pier Road,regular
23101413,oneway,yes,regular
23101948,highway,residential,regular
23125597,highway,unclassified,regular
23125597,name,Peck Seah Street,regular
23126351,highway,primary_link,regular
23126351,name,Chin Swee Road,regular
23126351,oneway,yes,regular
23132307,landuse,reservoir,regular
23132307,name,Marina Bay Reservoir,regular
23132307,natural,water,regular
23132307,note,"drawn from yahoo photo, not very good resolution, needs to be redone at some point but better than nothing",regular
23135318,highway,motorway_link,regular
23135318,oneway,yes,regular
23135743,highway,motorway_link,regular
23135743,name,Exit Ramp #1A,regular
23135743,oneway,yes,regular
23136174,highway,residential,regular
23136174,name,Jalan Minyak,regular
23149904,highway,motorway,regular
23149904,lanes,4,regular
23149904,name,East Coast Parkway,regular
23149904,note,"provisional data, needs checking",regular
23149904,oneway,yes,regular
23149904,ref,ECP,regular
23150169,aeroway,taxiway,regular
23150182,aeroway,apron,regular
23150182,created_by,JOSM,regular
23161590,aeroway,taxiway,regular
23161610,aeroway,taxiway,regular
23161785,aeroway,taxiway,regular
23161798,aeroway,taxiway,regular
23446141,created_by,JOSM,regular
23446141,highway,residential,regular
23446141,name,Thomson Hill,regular
23446617,landuse,industrial,regular
23446617,name,Pulau Sebarok ,regular
23446617,natural,coastline,regular
23446617,place,island,regular
23513308,highway,residential,regular
23513308,name,Lorong 27 Geylang,regular
23513308,oneway,yes,regular
23513324,highway,residential,regular
23513324,name,Lorong 18 Geylang,regular
23513608,highway,residential,regular
23513608,name,Lorong 21 Geylang,regular
23513608,oneway,yes,regular
23514474,highway,residential,regular
23514474,name,Lorong 21 Geylang,regular
23516062,highway,residential,regular
23639894,highway,residential,regular
23639894,name,Joo Chiat Place,regular
23639908,highway,service,regular
23640321,highway,residential,regular
23640321,name,Frankel Terrace,regular
23810458,highway,residential,regular
23810458,name,Teng Tong Road,regular
23810458,source,Yahoo aerial images,regular
23810510,highway,residential,regular
23810510,name,Duku Road,regular
23810510,source,Yahoo aerial images,regular
23816877,highway,residential,regular
23816877,name,Lorong 105 Changi,regular
23816877,oneway,yes,regular
23825789,highway,residential,regular
23825789,name,Cheviot Hill,regular
23825789,oneway,yes,regular
23828505,highway,residential,regular
23828505,name,Seraya Road,regular
23828505,source,Yahoo Aerial Imagery,regular
23831911,highway,residential,regular
23831911,name,BranksomeRoad,regular
23836966,highway,residential,regular
23836966,name,Eunos Avenue 3,regular
23836966,source,Yahoo aerial images,regular
23837144,highway,residential,regular
23837144,name,Eunos Avenue 4,regular
23837144,source,Yahoo aerial images,regular
23914219,highway,residential,regular
23914219,name,Figaro Street,regular
23924459,highway,residential,regular
23924459,name,Palm Avenue,regular
23924502,highway,residential,regular
23924502,name,Jalan Hajijah,regular
23924502,source,Yahoo aerial images,regular
23924602,aeroway,taxiway,regular
23924659,highway,residential,regular
23924659,name,Tosca Street,regular
23924745,highway,residential,regular
23924745,name,Siglap Terrace,regular
23946404,highway,residential,regular
23946455,highway,residential,regular
23946455,name,Seraya Lane,regular
23946455,source,Yahoo Aerial Imagery,regular
23960787,highway,residential,regular
23960787,name,Siglap Gardens,regular
23960892,highway,residential,regular
23960892,name,Lucky Gardens,regular
23960949,highway,residential,regular
23960949,name,Sennett Place,regular
23961008,highway,residential,regular
23961008,name,Bedok South Avenue 3,regular
23961074,highway,residential,regular
23961074,name,Kew Drive,regular
23961074,source,Yahoo aerial images,regular
24006890,created_by,Potlatch 0.7a,regular
24006890,highway,trunk,regular
24006890,is_in,"Pontian, Johor, Malaysia",regular
24006890,name,Jalan Pontian,regular
24006890,oneway,yes,regular
24006890,ref,5,regular
24007563,highway,residential,regular
24007563,is_in,"Pontian, Johor, Malaysia",regular
24007563,oneway,yes,regular
24038596,highway,trunk,regular
24038596,is_in,"Pontian, Johor, Malaysia",regular
24038596,name,Jalan Pontian,regular
24038596,oneway,yes,regular
24038596,ref,5,regular
24039110,waterway,river,regular
24039212,created_by,JOSM,regular
24039212,waterway,drain,regular
24039328,created_by,JOSM,regular
24039328,natural,coastline,regular
25098867,highway,motorway_link,regular
25098867,name,Jalan Kolam Ayer,regular
25098867,oneway,yes,regular
26930416,name,Pulau Parit,regular
26930416,natural,coastline,regular
26930416,place,island,regular
26930416,source,yahoo imagery,regular
27464432,name,Pulau Pentjaitlajar,regular
27464432,natural,coastline,regular
27464432,place,island,regular
27464432,source,Yahoo,regular
28128968,highway,residential,regular
28139764,highway,residential,regular
28139764,name,Lim Ah Pin Road,regular
28139764,oneway,yes,regular
28208329,highway,residential,regular
28208329,name,Chuan Hoe Avenue,regular
28208753,highway,residential,regular
28208753,name,Poh Huat Road,regular
28211371,highway,residential,regular
28211371,name,Hillside Drive,regular
28213138,highway,residential,regular
28213138,name,Simon Road,regular
28213138,oneway,no,regular
28229874,highway,residential,regular
28245305,highway,residential,regular
28245305,name,Tuas Link 2,regular
28247101,highway,unclassified,regular
28247101,name,Tuas Avenue 5,regular
28267764,highway,residential,regular
28281838,highway,residential,regular
28281838,name,Jalan Kuak,regular
28294939,highway,residential,regular
28295056,highway,residential,regular
28295056,name,Tong Soon Green,regular
28295272,highway,residential,regular
28295272,name,Meng Suan Road,regular
28382567,highway,residential,regular
28382567,name,Perak Road,regular
28402332,highway,residential,regular
28402332,name,Kalidasa Avenue,regular
28580358,highway,service,regular
28580358,source,yhaoo,regular
28580621,highway,residential,regular
28580621,source,yhaoo,regular
28580830,highway,residential,regular
28580830,name,Jalan Zamrud,regular
28580830,source,gps,regular
28580971,highway,residential,regular
28580971,name,Hillview Crescent,regular
28580971,source,gps,regular
28581166,highway,residential,regular
28581166,name,Sunset Place,regular
28581166,source,Yahoo,regular
28581269,created_by,Potlatch 0.10f,regular
28581269,highway,residential,regular
28581269,source,Yahoo,regular
28581422,highway,residential,regular
29075913,bridge,yes,regular
29075913,highway,footway,regular
29075913,lit,no,regular
29075913,surface,concrete,regular
29377118,highway,secondary,regular
29377118,name,Fullerton Road,regular
29377118,oneway,yes,regular
29377118,source,Yahoo aerial images,regular
30527022,highway,unclassified,regular
30527022,name,Buffalo Road,regular
30527022,oneway,yes,regular
30527044,layer,2,regular
30527044,railway,light_rail,regular
31988919,highway,residential,regular
32267457,highway,residential,regular
32395512,housenumber,727,addr
32395512,postcode,560727,addr
32395512,street,Ang Mo Kio Avenue 6,addr
32395512,building,yes,regular
32395512,created_by,Potlatch 0.10f,regular
32489990,highway,residential,regular
32489990,name,Aliwal Street,regular
32489990,oneway,yes,regular
32489990,source,Yahoo aerial images,regular
32507166,amenity,public_building,regular
32507166,building,yes,regular
32507166,name,Health Promotion Board,regular
32542382,highway,residential,regular
32542382,name,Tagore Lane,regular
32560989,highway,residential,regular
32560989,name,St Helier's Avenue,regular
32562003,highway,service,regular
32562018,highway,service,regular
32605148,highway,primary,regular
32605148,name,Buangkok East Drive,regular
32605148,oneway,yes,regular
32630722,highway,residential,regular
32630722,name,Gul Street 4,regular
32633658,highway,residential,regular
32633658,name,Pioneer Place,regular
32662185,highway,unclassified,regular
32662185,name,Tanjong Beach Walk,regular
32666557,highway,residential,regular
32666557,name,Almond Crescent,regular
32666880,highway,unclassified,regular
32666880,name,Chestnut Avenue,regular
32668729,highway,unclassified,regular
32668729,name,Chestnut Close,regular
32726404,amenity,school,regular
32726404,name,Pei Hwa Secondary School,regular
32728476,amenity,school,regular
32728476,created_by,Potlatch 0.10f,regular
32728476,name,CHIJ St Joseph's Convent,regular
32758741,highway,tertiary,regular
32758741,name,Punggol East,regular
32758741,oneway,yes,regular
32760143,highway,tertiary,regular
32760143,name,Seletar North Link,regular
32760143,oneway,yes,regular
32774387,created_by,Potlatch 0.10f,regular
32774387,landuse,residential,regular
32774387,name,Rivervale Crest,regular
32775003,highway,service,regular
32775577,highway,secondary,regular
32775577,name,Sengkang East Way,regular
32775577,oneway,yes,regular
32776104,created_by,Potlatch 0.10f,regular
32776104,highway,secondary,regular
32776104,name,Sengkang East Avenue,regular
32776104,oneway,yes,regular
32776552,highway,primary,regular
32776552,name,Punggol West Flyover,regular
32776552,oneway,yes,regular
32788304,highway,motorway_link,regular
32788304,oneway,yes,regular
32791951,bridge,yes,regular
32791951,highway,primary,regular
32791951,layer,1,regular
32791951,name,Buangkok Bridge,regular
32791951,oneway,yes,regular
32802227,highway,unclassified,regular
32818872,highway,residential,regular
32818872,name,Jalan Telawi,regular
32844718,created_by,Potlatch 0.10f,regular
32844718,highway,service,regular
32846428,highway,primary,regular
32846428,name,Airport Road,regular
32846428,oneway,yes,regular
32848258,highway,residential,regular
32854628,highway,secondary,regular
32854628,name,Sengkang East Way,regular
32854628,oneway,yes,regular
32877157,highway,motorway,regular
32877157,lanes,3,regular
32877157,maxspeed,110,regular
32877157,name,Second Link Expressway,regular
32877157,en,Second Link Expressway,name
32877157,my,Lebuhraya Hubungan Linkedua Malaysia-Singapura,name
32877157,oneway,yes,regular
32877157,ref,E3,regular
32877157,toll,yes,regular
32896732,created_by,Potlatch 0.10f,regular
32896732,highway,service,regular
32897466,created_by,Potlatch 0.10f,regular
32897466,leisure,pitch,regular
32921007,highway,motorway_link,regular
32921007,oneway,yes,regular
32922127,highway,primary,regular
32922127,name,Buangkok East Drive,regular
32922127,oneway,yes,regular
32925173,highway,motorway_link,regular
32925173,layer,-1,regular
32925173,name,KPE,regular
32925173,oneway,yes,regular
32925173,tunnel,yes,regular
32944390,highway,residential,regular
32944390,name,River Valley Close,regular
32982076,aeroway,taxiway,regular
32982076,created_by,Potlatch 0.10f,regular
32983734,highway,motorway,regular
32983734,name,Tampines Expressway,regular
32983734,oneway,yes,regular
32983734,ref,TPE,regular
33071231,highway,secondary,regular
33071231,name,Upper Boon Keng Road,regular
33071231,oneway,yes,regular
33175101,highway,residential,regular
33175101,name,Regent Street,regular
33176112,created_by,Potlatch 0.10f,regular
33176112,highway,service,regular
33176112,oneway,yes,regular
33194100,highway,tertiary,regular
33194100,name,Punggol Central,regular
33194100,oneway,yes,regular
33194100,sidewalk,left,regular
33205806,highway,residential,regular
33205806,name,Bridport Avenue,regular
33261259,highway,residential,regular
33261259,name,Kempas Road,regular
33261259,oneway,yes,regular
33261401,created_by,Potlatch 0.10f,regular
33261401,highway,service,regular
33263094,highway,tertiary,regular
33263094,name,Compassvale Drive,regular
33263094,oneway,yes,regular
33264385,highway,primary,regular
33264385,name,Upper Paya Lebar Road,regular
33264385,oneway,yes,regular
33276804,highway,residential,regular
33276804,name,Burn Road,regular
33276804,oneway,yes,regular
33297410,highway,secondary,regular
33297410,name,Kallang Bahru,regular
33297410,oneway,yes,regular
33297850,created_by,Potlatch 0.10f,regular
33297850,highway,residential,regular
33297850,name,Jalan Kesoma,regular
33298217,highway,residential,regular
33298217,name,Jalan Mesin,regular
33298420,created_by,Potlatch 0.10f,regular
33298420,highway,service,regular
33298420,oneway,yes,regular
33298696,created_by,Potlatch 0.10f,regular
33298696,highway,service,regular
33301503,man_made,reservoir_covered,regular
33301503,natural,water,regular
33301503,water,reservoir,regular
33428404,highway,service,regular
33436621,highway,secondary,regular
33436621,name,Hougang Avenue 10,regular
33436621,oneway,yes,regular
33449002,created_by,Potlatch 0.10f,regular
33449002,highway,service,regular
33449002,oneway,yes,regular
33543730,highway,residential,regular
33543730,oneway,yes,regular
33570551,highway,primary_link,regular
33570551,name,Ang Mo Kio Avenue 3,regular
33570551,oneway,yes,regular
33738141,highway,secondary,regular
33738141,oneway,yes,regular
33769397,highway,residential,regular
33769397,name,Hougang Central,regular
33769397,oneway,yes,regular
33773880,highway,residential,regular
33773880,name,Aljunied Road,regular
33792877,amenity,school,regular
33792877,name,Canossa Convent Primary School,regular
33794076,created_by,Potlatch 0.10f,regular
33794076,highway,primary,regular
33794076,name,Paya Lebar Road,regular
33803578,highway,track,regular
33803694,highway,track,regular
33803719,access,private,regular
33803719,highway,unclassified,regular
33803980,aeroway,taxiway,regular
33803980,source,Yahoo,regular
33875670,highway,residential,regular
33875670,name,Mount Rosie Rd,regular
33875684,highway,residential,regular
33876409,highway,residential,regular
33911340,highway,residential,regular
33911353,highway,residential,regular
33911353,name,Daisy Road,regular
33912775,highway,residential,regular
33912775,name,Gallop Road,regular
33997669,highway,residential,regular
33997669,name,Robin Close,regular
34066231,highway,residential,regular
34066231,name,Margoliouth Road,regular
34066250,highway,residential,regular
34066250,name,Nassim Road,regular
34123937,bridge,yes,regular
34123937,highway,motorway,regular
34123937,layer,1,regular
34123937,name,Whampoa Flyover,regular
34123937,oneway,yes,regular
34123937,ref,CTE,regular
34126998,amenity,school,regular
34126998,name,First Toa Payoh Secondary School,regular
34127387,highway,service,regular
34127387,oneway,yes,regular
34206751,highway,residential,regular
34206751,name,Trevose Crescent,regular
34206764,highway,service,regular
34206777,highway,residential,regular
34206790,highway,residential,regular
34206790,name,University Walk,regular
34240305,highway,residential,regular
34240318,highway,residential,regular
34240318,name,Vanda Drive,regular
34240331,highway,residential,regular
34240331,name,Watten Rise,regular
34240344,highway,residential,regular
34240344,name,Watten Estate Road,regular
34240357,highway,residential,regular
34240370,highway,residential,regular
34240370,name,Adam Park,regular
34318951,highway,trunk_link,regular
34318951,oneway,yes,regular
34370825,foot,yes,regular
34370825,highway,footway,regular
34370825,name,North View Path,regular
34370825,sac_scale,hiking,regular
34370825,surface,dirt,regular
34370825,width,2,regular
34377107,highway,residential,regular
34377107,name,Tai Wan  Ave,regular
34377121,highway,residential,regular
34403231,highway,motorway,regular
34403231,name,Tampines Expressway,regular
34403231,oneway,yes,regular
34403231,ref,TPE,regular
34403421,building,yes,regular
34403421,name,The Salvation Army Nursing Home,regular
34405276,bicycle,no,regular
34405276,foot,designated,regular
34405276,highway,footway,regular
34405276,motorcar,no,regular
34405276,motorcycle,unknown,regular
34405276,name,Hevea Trail,regular
34405276,surface,board,regular
34405276,tracktype,grade2,regular
34405276,width,1,regular
34408136,highway,residential,regular
34408136,name,Tampines Street 93,regular
34408136,oneway,yes,regular
34408360,highway,service,regular
34408360,oneway,yes,regular
34408712,bridge,yes,regular
34408712,highway,motorway,regular
34408712,layer,1,regular
34408712,name,Api Api Flyover,regular
34408712,oneway,yes,regular
34408712,ref,TPE,regular
34575106,building,yes,regular
34586613,highway,residential,regular
34586613,name,Hougang Ave 4,regular
34586613,oneway,yes,regular
34710313,highway,residential,regular
34710313,name,Taman Warna,regular
34710329,highway,residential,regular
34710329,name,Holland Rise,regular
34834800,highway,residential,regular
34865902,highway,residential,regular
34865902,name,Ah Hood Road,regular
34879186,highway,motorway_link,regular
